,0,1,2,3
0,0,0.061075638979673386,-0.004580003255208334,0.8
1,0,0.060341447591781616,-0.004530539347330729,0.792
2,0,0.06072806939482689,-0.008776000264485677,0.78408
3,0,0.05987175181508064,-0.010803292897542317,0.7762392
4,0,0.06124744936823845,-0.011211153971354167,0.768476808
5,0,0.057879894971847534,-0.00815591044108073,0.76079203992
6,0,0.05809008702635765,-0.0104991064453125,0.7531841195208
7,0,0.05987996608018875,-0.011841912434895834,0.745652278325592
8,0,0.05507762357592583,-0.00797380126953125,0.7381957555423361
9,0,0.056201279163360596,-0.009979816080729167,0.7308137979869127
10,0,0.059462811797857285,-0.013189349975585936,0.7235056600070435
11,0,0.05845317989587784,-0.008186759236653645,0.7162706034069731
12,0,0.05805499479174614,-0.009036205774943034,0.7091078973729034
13,0,0.05741671845316887,-0.009752083740234374,0.7020168183991743
14,0,0.0617995522916317,-0.025381021219889326,0.6949966502151825
15,0,0.06099633127450943,-0.021152807617187498,0.6880466837130307
16,0,0.06250085681676865,-0.021500231119791668,0.6811662168759004
17,0,0.05822278931736946,-0.026364581298828127,0.6743545547071413
18,0,0.059115197509527206,-0.02775335713704427,0.6676110091600699
19,0,0.05332120880484581,-0.02661882985432943,0.6609348990684691
20,0,0.06497172266244888,-0.025483248697916665,0.6543255500777845
21,0,0.05519231781363487,-0.024914805501302085,0.6477822945770066
22,0,0.05617017671465874,-0.024419109700520834,0.6413044716312366
23,0,0.058839358389377594,-0.02607690755208333,0.6348914269149243
24,0,0.048676762729883194,-0.023469830729166665,0.628542512645775
25,0,0.05172974616289139,-0.02197388244628906,0.6222570875193172
26,0,0.05991925671696663,-0.0336638427734375,0.616034516644124
27,0,0.05345270037651062,-0.030330379231770833,0.6098741714776827
28,0,0.05637772008776665,-0.03634310546875,0.6037754297629059
29,0,0.052017103880643845,-0.03254640299479167,0.5977376754652768
30,0,0.05061432346701622,-0.032338061523437496,0.591760298710624
31,0,0.04882471635937691,-0.031338544921875,0.5858426957235178
32,0,0.05158933997154236,-0.03242542643229167,0.5799842687662826
33,0,0.053845908492803574,-0.03369818522135417,0.5741844260786197
34,0,0.054200250655412674,-0.03535592529296875,0.5684425818178336
35,0,0.05887894704937935,-0.036711162109375,0.5627581559996553
36,0,0.05577080324292183,-0.036760089518229164,0.5571305744396587
37,0,0.0574122853577137,-0.03277629557291667,0.5515592686952622
38,0,0.04986041411757469,-0.03297593017578125,0.5460436760083095
39,0,0.04749629646539688,-0.03321011881510416,0.5405832392482264
40,0,0.0552581325173378,-0.034470781250000006,0.5351774068557441
41,0,0.056289173662662506,-0.031088209635416662,0.5298256327871866
42,0,0.04599909856915474,-0.035227246093750005,0.5245273764593148
43,0,0.052337076514959335,-0.03263474609375,0.5192821026947216
44,0,0.055316705256700516,-0.031291764322916665,0.5140892816677745
45,0,0.051454540342092514,-0.03286269185384115,0.5089483888510967
46,0,0.05429434776306152,-0.03159909871419271,0.5038589049625858
47,0,0.05064266547560692,-0.033582965494791665,0.49882031591295994
48,0,0.05046866089105606,-0.03243895182291667,0.4938321127538303
49,0,0.04697499796748161,-0.029209485677083334,0.48889379162629204
50,0,0.05111638829112053,-0.031604287109375,0.4840048537100291
51,0,0.0468389093875885,-0.027332600911458334,0.4791648051729288
52,0,0.05232207849621773,-0.028363636678059894,0.47437315712119954
53,0,0.050700843334198,-0.02812421223958333,0.46962942554998754
54,0,0.04648085683584213,-0.02809894856770833,0.46493313129448766
55,0,0.0543607659637928,-0.029700898437500005,0.4602837999815428
56,0,0.05409262701869011,-0.029342718098958335,0.45568096198172736
57,0,0.04513202980160713,-0.029128349609374996,0.45112415236191006
58,0,0.04218127951025963,-0.02814375325520834,0.44661291083829097
59,0,0.049646180123090744,-0.026382853190104166,0.44214678172990807
60,0,0.039938487112522125,-0.025467190755208337,0.437725313912609
61,0,0.0488896481692791,-0.024639052734375,0.4333480607734829
62,0,0.04784906655550003,-0.03341948893229167,0.4290145801657481
63,0,0.04498937726020813,-0.030698326822916667,0.42472443436409063
64,0,0.047225065529346466,-0.03367865559895833,0.4204771900204497
65,0,0.04351062700152397,-0.02980798177083333,0.4162724181202452
66,0,0.04140925407409668,-0.027346344401041667,0.41210969393904273
67,0,0.038752105087041855,-0.02874119466145834,0.4079885969996523
68,0,0.03404785320162773,-0.028503831380208334,0.40390871102965575
69,0,0.04394955188035965,-0.027600345052083336,0.3998696239193592
70,0,0.043467022478580475,-0.028266321614583336,0.39587092768016563
71,0,0.05309293791651726,-0.027877786865234372,0.391912218403364
72,0,0.03593750298023224,-0.029395110677083332,0.38799309621933037
73,0,0.04308372735977173,-0.029024038085937506,0.38411316525713707
74,0,0.04490552097558975,-0.023871553141276043,0.3802720336045657
75,0,0.034977272152900696,-0.01934644856770833,0.37646931326852
76,0,0.03921988233923912,-0.019598071289062505,0.37270462013583483
77,0,0.04003859683871269,-0.01644826507568359,0.3689775739344765
78,0,0.04104877635836601,-0.01843788533528646,0.36528779819513174
79,0,0.04393871873617172,-0.0230305859375,0.36163492021318044
80,0,0.03829313442111015,-0.018495236002604165,0.3580185710110486
81,0,0.0457795225083828,-0.02054193359375,0.35443838530093813
82,0,0.039397891610860825,-0.021825846354166668,0.35089400144792876
83,0,0.038432322442531586,-0.016072194010416666,0.3473850614334495
84,0,0.03806155547499657,-0.015524111328125,0.343911210819115
85,0,0.037367161363363266,-0.019789189453124998,0.3404720987109239
86,0,0.03829475864768028,-0.029065732421875,0.3370673777238146
87,0,0.03251044079661369,-0.03298194010416666,0.33369670394657647
88,0,0.04298005253076553,-0.029392099609374996,0.3303597369071107
89,0,0.03499072790145874,-0.028633035481770836,0.3270561395380396
90,0,0.035258758813142776,-0.030038035481770833,0.3237855781426592
91,0,0.03939306363463402,-0.03145693359375,0.3205477223612326
92,0,0.0397140309214592,-0.029628631184895837,0.31734224513762027
93,0,0.041774217039346695,-0.029051997070312505,0.3141688226862441
94,0,0.03788340836763382,-0.03156641886393229,0.3110271344593816
95,0,0.03502155467867851,-0.028808927408854164,0.30791686311478783
96,0,0.035938844084739685,-0.029056245117187497,0.30483769448363995
97,0,0.04075257107615471,-0.029410556640625002,0.30178931753880356
98,0,0.03885061666369438,-0.03682732259114583,0.2987714243634155
99,0,0.029284441843628883,-0.0282218359375,0.2957837101197814
100,0,0.033548686653375626,-0.0277079443359375,0.2928258730185836
101,0,0.033144738525152206,-0.02948591471354167,0.2898976142883978
102,0,0.02878616750240326,-0.029583302815755216,0.2869986381455138
103,0,0.03249587491154671,-0.03236407063802083,0.28412865176405866
104,0,0.03356542810797691,-0.029593743489583334,0.28128736524641806
105,0,0.034135546535253525,-0.028819322916666668,0.2784744915939539
106,0,0.04255059361457825,-0.029996865234375,0.2756897466780143
107,0,0.029884105548262596,-0.034057939453125005,0.2729328492112342
108,0,0.03635933995246887,-0.028402526855468745,0.27020352071912185
109,0,0.03103736601769924,-0.028613706868489585,0.26750148551193065
110,0,0.03629893809556961,-0.031930615234375,0.26482647065681136
111,0,0.03234231472015381,-0.03377180989583334,0.26217820595024327
112,0,0.03187983110547066,-0.028165890299479166,0.25955642389074085
113,0,0.02997538261115551,-0.02806654947916667,0.25696085965183346
114,0,0.03371472284197807,-0.029079215494791668,0.2543912510553151
115,0,0.029603609815239906,-0.027752522786458334,0.251847338544762
116,0,0.029545694589614868,-0.029074316406250002,0.24932886515931438
117,0,0.034479182213544846,-0.02816455729166666,0.24683557650772123
118,0,0.0335112102329731,-0.03138691080729167,0.24436722074264403
119,0,0.021817807108163834,-0.031364607747395835,0.24192354853521758
120,0,0.030617142096161842,-0.0290613671875,0.2395043130498654
121,0,0.027644051238894463,-0.024977183430989584,0.23710926991936676
122,0,0.0440451055765152,-0.03508227701822916,0.2347381772201731
123,0,0.030781984329223633,-0.028990757039388023,0.23239079544797137
124,0,0.03906644508242607,-0.028330800781249995,0.23006688749349166
125,0,0.03555546700954437,-0.02899248372395834,0.22776621861855675
126,0,0.030141284689307213,-0.026335068359374998,0.22548855643237117
127,0,0.04177093133330345,-0.02642388916015625,0.22323367086804746
128,0,0.024290889501571655,-0.02945582356770833,0.22100133415936699
129,0,0.02895810641348362,-0.02953204752604167,0.2187913208177733
130,0,0.023788368329405785,-0.027117114664713546,0.21660340760959557
131,0,0.029570618644356728,-0.026040887044270836,0.21443737353349962
132,0,0.028257792815566063,-0.029208046874999997,0.21229299979816463
133,0,0.03178657218813896,-0.02716390869140625,0.210170069800183
134,0,0.029887331649661064,-0.028578892618815105,0.20806836910218116
135,0,0.025345483794808388,-0.028473157552083333,0.20598768541115933
136,0,0.030450915917754173,-0.026109012044270834,0.20392780855704773
137,0,0.03075549565255642,-0.022487107747395832,0.20188853047147726
138,0,0.024116450920701027,-0.025029055582682293,0.19986964516676248
139,0,0.027306854724884033,-0.028465934244791668,0.19787094871509486
140,0,0.02397768571972847,-0.026305310872395835,0.1958922392279439
141,0,0.025985777378082275,-0.026331695988972982,0.19393331683566448
142,0,0.023975206539034843,-0.027987872721354168,0.19199398366730783
143,0,0.026489317417144775,-0.027586555989583334,0.19007404383063475
144,0,0.024374879896640778,-0.024047259114583334,0.1881733033923284
145,0,0.026875296607613564,-0.02436752311706543,0.18629157035840513
146,0,0.029546206817030907,-0.026565545247395836,0.18442865465482108
147,0,0.020195674151182175,-0.024870806884765628,0.18258436810827286
148,0,0.025517994537949562,-0.027166846313476566,0.18075852442719012
149,0,0.03050440363585949,-0.024636018880208336,0.1789509391829182
150,0,0.02207297645509243,-0.02731880208333333,0.17716142979108904
151,0,0.023736977949738503,-0.029753013509114582,0.17538981549317814
152,0,0.03127787262201309,-0.023058203125,0.17363591733824635
153,0,0.022346490994095802,-0.02176884806315104,0.17189955816486388
154,0,0.019694413989782333,-0.025037657877604164,0.17018056258321523
155,0,0.01972918212413788,-0.0288531103515625,0.16847875695738307
156,0,0.02163935825228691,-0.028818118489583332,0.16679396938780924
157,0,0.022895604372024536,-0.025765266927083332,0.16512602969393114
158,0,0.021756554022431374,-0.022788247070312503,0.16347476939699182
159,0,0.02586713433265686,-0.020350901692708336,0.1618400217030219
160,0,0.020430540665984154,-0.019398603515625,0.16022162148599167
161,0,0.0299756471067667,-0.020678334147135418,0.15861940527113175
162,0,0.02215140126645565,-0.019230448811848957,0.15703321121842043
163,0,0.019648613408207893,-0.018897249348958336,0.1554628791062362
164,0,0.02527705393731594,-0.01817045247395833,0.15390825031517386
165,0,0.022435862571001053,-0.01951470967610677,0.15236916781202212
166,0,0.023908808827400208,-0.016433285446166995,0.1508454761339019
167,0,0.024407921358942986,-0.017675126953125,0.14933702137256288
168,0,0.019690735265612602,-0.014001640116373698,0.14784365115883724
169,0,0.019737258553504944,-0.017830699869791668,0.14636521464724886
170,0,0.018652958795428276,-0.008466000162760418,0.14490156250077638
171,0,0.0181192047894001,0.0,0.1434525468757686
172,1,0.018441012129187584,-0.008238847656250001,0.14201802140701092
173,1,0.025261318311095238,-0.006017714843749999,0.14201802140701092
174,1,0.013997110538184643,-0.00390759989420573,0.1405978411929408
175,1,0.02520090714097023,-0.003719419962565104,0.1391918627810114
176,1,0.02436051517724991,-0.004062615559895834,0.1377999441532013
177,1,0.022735580801963806,-0.00526623036702474,0.13642194471166927
178,1,0.03196170553565025,-0.003352164306640625,0.13505772526455256
179,1,0.018801698461174965,-0.005373130696614584,0.13370714801190703
180,1,0.018459578976035118,-0.0031017384847005208,0.13237007653178795
181,1,0.029197199270129204,-0.004385625813802083,0.13104637576647007
182,1,0.024203740060329437,-0.004580003255208334,0.12973591200880538
183,1,0.018894243985414505,-0.004530539347330729,0.12843855288871733
184,1,0.01938638463616371,-0.008776000264485677,0.12715416735983015
185,1,0.024617087095975876,-0.010803292897542317,0.12588262568623185
186,1,0.02060951292514801,-0.011211153971354167,0.12462379942936953
187,1,0.013684063218533993,-0.00815591044108073,0.12337756143507583
188,1,0.01629270426928997,-0.0104991064453125,0.12214378582072508
189,1,0.027651214972138405,-0.011841912434895834,0.12092234796251783
190,1,0.032065361738204956,-0.00797380126953125,0.11971312448289265
191,1,0.02479446493089199,-0.009979816080729167,0.11851599323806372
192,1,0.02240869216620922,-0.013189349975585936,0.11733083330568309
193,1,0.013059069402515888,-0.008186759236653645,0.11615752497262626
194,1,0.029731137678027153,-0.009036205774943034,0.11499594972289999
195,1,0.022970089688897133,-0.009752083740234374,0.11384599022567099
196,1,0.018288543447852135,-0.025381021219889326,0.11270753032341428
197,1,0.03620215877890587,-0.021152807617187498,0.11158045502018014
198,1,0.021006114780902863,-0.021500231119791668,0.11046465046997835
199,1,0.019497906789183617,-0.026364581298828127,0.10936000396527856
200,1,0.02576291374862194,-0.02775335713704427,0.10826640392562578
201,1,0.018295414745807648,-0.02661882985432943,0.10718373988636952
202,1,0.02362644113600254,-0.025483248697916665,0.10611190248750582
203,1,0.02241690270602703,-0.024914805501302085,0.10505078346263076
204,1,0.027952490374445915,-0.024419109700520834,0.10400027562800446
205,1,0.020734798163175583,-0.02607690755208333,0.1029602728717244
206,1,0.030010748654603958,-0.023469830729166665,0.10193067014300716
207,1,0.02338275872170925,-0.02197388244628906,0.10091136344157708
208,1,0.012010850943624973,-0.0336638427734375,0.09990224980716131
209,1,0.01806303858757019,-0.030330379231770833,0.0989032273090897
210,1,0.044824179261922836,-0.03634310546875,0.0979141950359988
211,1,0.016157222911715508,-0.03254640299479167,0.09693505308563881
212,1,0.02357158623635769,-0.032338061523437496,0.09596570255478241
213,1,0.013214007019996643,-0.031338544921875,0.09500604552923458
214,1,0.01699402742087841,-0.03242542643229167,0.09405598507394224
215,1,0.01706046611070633,-0.03369818522135417,0.09311542522320282
216,1,0.021451259031891823,-0.03535592529296875,0.09218427097097079
217,1,0.02364904060959816,-0.036711162109375,0.09126242826126107
218,1,0.015026569366455078,-0.036760089518229164,0.09034980397864846
219,1,0.022663390263915062,-0.03277629557291667,0.08944630593886198
220,1,0.017951687797904015,-0.03297593017578125,0.08855184287947336
221,1,0.020365165546536446,-0.03321011881510416,0.08766632445067862
222,1,0.021375533193349838,-0.034470781250000006,0.08678966120617183
223,1,0.011781933717429638,-0.031088209635416662,0.08592176459411012
224,1,0.01642351597547531,-0.035227246093750005,0.08506254694816902
225,1,0.024279635399580002,-0.03263474609375,0.08421192147868732
226,1,0.020820377394557,-0.031291764322916665,0.08336980226390045
227,1,0.01904914155602455,-0.03286269185384115,0.08253610424126144
228,1,0.021073492243885994,-0.03159909871419271,0.08171074319884883
229,1,0.013981199823319912,-0.033582965494791665,0.08089363576686034
230,1,0.018770668655633926,-0.03243895182291667,0.08008469940919175
231,1,0.018953753635287285,-0.029209485677083334,0.07928385241509983
232,1,0.018672792240977287,-0.031604287109375,0.07849101389094883
233,1,0.019334500655531883,-0.027332600911458334,0.07770610375203933
234,1,0.01356461364775896,-0.028363636678059894,0.07692904271451893
235,1,0.023715006187558174,-0.02812421223958333,0.07615975228737375
236,1,0.008543363772332668,-0.02809894856770833,0.07539815476450001
237,1,0.012522751465439796,-0.029700898437500005,0.07464417321685501
238,1,0.021136334165930748,-0.029342718098958335,0.07389773148468647
239,1,0.013683979399502277,-0.029128349609374996,0.07315875416983961
240,1,0.015131515450775623,-0.02814375325520834,0.0724271666281412
241,1,0.0163168553262949,-0.026382853190104166,0.07170289496185979
242,1,0.015408356674015522,-0.025467190755208337,0.07098586601224119
243,1,0.03641695901751518,-0.024639052734375,0.07027600735211878
244,1,0.01597015932202339,-0.03341948893229167,0.0695732472785976
245,1,0.02216215245425701,-0.030698326822916667,0.06887751480581161
246,1,0.030661193653941154,-0.03367865559895833,0.0681887396577535
247,1,0.018119627609848976,-0.02980798177083333,0.06750685226117596
248,1,0.019923856481909752,-0.027346344401041667,0.0668317837385642
249,1,0.012165938504040241,-0.02874119466145834,0.06616346590117855
250,1,0.013074750080704689,-0.028503831380208334,0.06550183124216677
251,1,0.00914842914789915,-0.027600345052083336,0.0648468129297451
252,1,0.0178979579359293,-0.028266321614583336,0.06419834480044766
253,1,0.020799145102500916,-0.027877786865234372,0.06355636135244318
254,1,0.011065895669162273,-0.029395110677083332,0.06292079773891875
255,1,0.011764869093894958,-0.029024038085937506,0.062291589761529556
256,1,0.01388182770460844,-0.023871553141276043,0.06166867386391426
257,1,0.006965249311178923,-0.01934644856770833,0.06105198712527512
258,1,0.02268763817846775,-0.019598071289062505,0.060441467254022364
259,1,0.021424774080514908,-0.01644826507568359,0.05983705258148214
260,1,0.01399319525808096,-0.01843788533528646,0.05923868205566732
261,1,0.009721137583255768,-0.0230305859375,0.05864629523511065
262,1,0.0200794767588377,-0.018495236002604165,0.058059832282759544
263,1,0.016921352595090866,-0.02054193359375,0.05747923395993195
264,1,0.015842443332076073,-0.021825846354166668,0.05690444162033263
265,1,0.014261278323829174,-0.016072194010416666,0.056335397204129306
266,1,0.013706251978874207,-0.015524111328125,0.055772043232088016
267,1,0.014760682359337807,-0.019789189453124998,0.05521432279976714
268,1,0.011227781884372234,-0.029065732421875,0.05466217957176946
269,1,0.03399313986301422,-0.03298194010416666,0.054115557776051766
270,1,0.02060314454138279,-0.029392099609374996,0.053574402198291245
271,1,0.017094885930418968,-0.028633035481770836,0.05303865817630833
272,1,0.011592145077884197,-0.030038035481770833,0.05250827159454525
273,1,0.010362211614847183,-0.03145693359375,0.0519831888785998
274,1,0.011779109947383404,-0.029628631184895837,0.051463356989813795
275,1,0.015077325515449047,-0.029051997070312505,0.05094872341991566
276,1,0.010360926389694214,-0.03156641886393229,0.0504392361857165
277,1,0.010739016346633434,-0.028808927408854164,0.049934843823859335
278,1,0.013411194086074829,-0.029056245117187497,0.04943549538562074
279,1,0.01296821516007185,-0.029410556640625002,0.048941140431764535
280,1,0.016007089987397194,-0.03682732259114583,0.04845172902744689
281,1,0.010955517180263996,-0.0282218359375,0.04796721173717242
282,1,0.013085140846669674,-0.0277079443359375,0.0474875396198007
283,1,0.014787951484322548,-0.02948591471354167,0.047012664223602695
284,1,0.009810118936002254,-0.029583302815755216,0.046542537581366665
285,1,0.012223772704601288,-0.03236407063802083,0.046077112205552995
286,1,0.011115558445453644,-0.029593743489583334,0.045616341083497464
287,1,0.00816839188337326,-0.028819322916666668,0.04516017767266249
288,1,0.015346507541835308,-0.029996865234375,0.04470857589593587
289,1,0.028513913974165916,-0.034057939453125005,0.04426149013697651
290,1,0.011043881066143513,-0.028402526855468745,0.04381887523560674
291,1,0.013203302398324013,-0.028613706868489585,0.04338068648325068
292,1,0.008319858461618423,-0.031930615234375,0.04294687961841817
293,1,0.01824742928147316,-0.03377180989583334,0.04251741082223399
294,1,0.012595146894454956,-0.028165890299479166,0.04209223671401165
295,1,0.01417095959186554,-0.02806654947916667,0.04167131434687153
296,1,0.011479309760034084,-0.029079215494791668,0.04125460120340282
297,1,0.013331013731658459,-0.027752522786458334,0.04084205519136879
298,1,0.014721608720719814,-0.029074316406250002,0.0404336346394551
299,1,0.01287088729441166,-0.02816455729166666,0.04002929829306055
300,1,0.015035352669656277,-0.03138691080729167,0.039629005310129944
301,1,0.009802627377212048,-0.031364607747395835,0.03923271525702864
302,1,0.010648812167346478,-0.0290613671875,0.038840388104458355
303,1,0.013193926773965359,-0.024977183430989584,0.03845198422341377
304,1,0.012753784656524658,-0.03508227701822916,0.03806746438117963
305,1,0.021667463704943657,-0.028990757039388023,0.03768678973736783
306,1,0.010492288507521152,-0.028330800781249995,0.03730992183999415
307,1,0.019946662709116936,-0.02899248372395834,0.036936822621594215
308,1,0.00896929670125246,-0.026335068359374998,0.03656745439537827
